RECORD_ID,POLICY_NUMBER,NOTIFICATION_DATE,ACTION_TYPE,POLICY_TYPE,REASON_SOURCE,INDICATOR_60D,ZIP_CODE,EFFECTIVE_DATE,REASON_CODES,THIRD_PARTY_IND,AERIAL_IMAGERY
TFB-101347,POL-845896,2026-01-14,C,D,B,0,75201,2026-01-31,EFJ,N,0
TFB-101348,POL-567128,2026-02-21,D,T,C,1,79901,2026-04-29,FL,Y,0
TFB-101349,POL-581326,2026-01-07,NR,D,A,0,76701,2026-01-29,BK,N,0
TFB-101350,POL-590847,2026-04-06,C,T,B,1,76712,2026-06-26,B,N,0
TFB-101351,POL-862184,2026-01-18,NR,D,C,0,79901,2026-03-12,EJL,Y,0
TFB-101352,POL-969080,2026-03-25,NR,D,C,0,76701,2026-04-23,FIL,Y,0
TFB-101353,POL-563551,2026-02-12,D,T,C,0,76712,2026-03-22,CK,Y,0
TFB-101354,POL-660663,2026-01-02,D,D,B,0,78701,2026-02-03,AIJ,N,0
TFB-101355,POL-871840,2026-02-12,D,D,A,1,76712,2026-04-30,HJ,Y,0
TFB-101356,POL-636081,2026-04-03,NR,T,C,0,76712,2026-04-19,EI,Y,0
TFB-101357,POL-670257,2026-02-20,NR,H,C,0,76712,2026-03-07,EGI,N,0
TFB-101358,POL-984577,2026-01-09,NR,H,C,0,79901,2026-03-09,FG,Y,0
TFB-101359,POL-549041,2026-03-16,D,C,C,0,76712,2026-05-03,F,Y,0
TFB-101360,POL-671081,2026-02-19,C,T,B,0,76710,2026-03-10,DIJ,N,0
TFB-101361,POL-747892,2026-01-05,NR,C,B,1,77002,2026-04-01,C,N,0
TFB-101362,POL-640265,2026-02-17,NR,D,B,1,78701,2026-05-17,FG,Y,0
TFB-101363,POL-840730,2026-01-18,C,C,C,1,78701,2026-03-21,AE,Y,0
TFB-101364,POL-549708,2026-01-24,NR,D,A,0,78205,2026-02-24,BDK,Y,0
TFB-101365,POL-649813,2026-02-12,NR,H,C,1,,2026-05-12,A,N,0
TFB-101366,POL-737771,2026-04-12,NR,C,B,1,76710,2026-06-12,DK,Y,1
TFB-101367,POL-544969,2026-01-07,D,H,A,0,79901,2026-02-11,BEH,N,0
TFB-101368,POL-540181,2026-03-08,D,T,A,1,78205,2026-06-01,J,N,0
TFB-101369,POL-712760,2026-03-04,NR,T,A,1,78205,2026-05-24,AF,Y,0
TFB-101370,POL-532675,2026-01-20,C,H,B,0,78701,2026-03-20,DHK,N,0
TFB-101371,POL-827463,2026-02-06,D,D,B,0,79901,2026-03-18,CL,Y,0
TFB-101372,POL-883051,2026-04-14,C,H,C,0,76701,2026-05-02,BC,Y,0
TFB-101373,POL-815979,2026-02-14,C,D,C,0,76701,2026-03-12,G,Y,0
TFB-101374,POL-990591,2026-01-07,C,T,A,1,76710,2026-03-29,BDI,Y,0
TFB-101375,POL-852822,2026-01-25,D,C,A,0,78205,2026-03-09,DK,Y,0
TFB-101376,POL-819248,2026-04-09,D,D,C,0,,2026-05-02,BL,N,0
TFB-101377,POL-615279,2026-02-07,NR,H,B,0,78701,2026-04-07,L,Y,0
TFB-101378,POL-955130,2026-02-06,C,C,A,0,76701,2026-02-01,K,Y,0
TFB-101379,POL-652893,2026-03-06,NR,D,B,0,76712,2026-05-02,IK,Y,0
TFB-101380,POL-692875,2026-01-09,C,T,A,0,78205,2026-02-20,EK,N,0
TFB-101381,POL-942918,2026-02-14,D,C,A,1,76701,2026-05-13,BJ,Y,0
TFB-101382,POL-728322,2026-02-16,NR,D,B,0,75201,2026-04-10,AJ,Y,0
TFB-101383,POL-866570,2026-03-18,C,H,B,0,75201,2026-04-24,JK,N,0
TFB-101384,POL-830295,2026-01-15,C,C,C,1,79901,2026-04-09,HI,N,0
TFB-101385,POL-759114,2026-04-17,C,H,A,0,76710,2026-06-06,DL,N,0
TFB-101386,POL-863645,2026-02-05,C,T,B,0,76701,2026-04-05,I,N,0
TFB-101387,POL-560725,2026-02-25,NR,H,B,1,78205,2026-05-08,HK,N,0
TFB-101388,POL-954467,2026-02-09,D,H,A,0,79901,2026-03-22,DJK,N,0
TFB-101389,POL-713752,2026-01-28,C,T,C,0,77002,2026-03-01,BFL,Y,0
TFB-101390,POL-836282,2026-01-14,D,D,B,0,76710,2026-02-05,GK,Y,1
TFB-101391,POL-723505,2026-01-03,NR,C,A,1,76701,2026-03-08,EH,N,0
TFB-101392,POL-551641,2026-02-18,NR,T,B,0,76712,2026-04-14,BK,N,0
TFB-101393,POL-955352,2026-02-19,D,C,A,1,78701,2026-05-09,ACK,Y,0
TFB-101394,POL-866078,2026-03-11,C,H,C,1,78205,2026-05-15,A,Y,0
TFB-101395,POL-894876,2026-04-12,C,C,C,0,76710,2026-05-09,B,N,0
TFB-101396,POL-649342,2026-01-17,NR,D,B,0,76701,2026-03-17,BJK,Y,1
TFB-101397,POL-677126,2026-01-20,NR,T,C,0,78205,2026-03-07,B,Y,0
TFB-101398,POL-548501,2026-04-19,D,D,B,0,76701,2026-06-14,BJK,Y,1
TFB-101399,POL-992299,2026-03-21,NR,T,B,1,76710,2026-06-12,D,N,0
TFB-101400,POL-616282,2026-02-02,NR,C,A,0,78205,2026-03-06,J,N,0
TFB-101401,POL-787869,2026-04-21,C,D,C,1,75201,2026-06-22,HJ,N,0
TFB-101402,POL-980381,2026-01-22,D,T,A,0,76701,2026-03-14,AC,Y,0
TFB-101403,POL-633216,2026-04-18,D,D,B,0,79901,2026-06-09,AG,N,0
TFB-101404,POL-505827,2026-02-08,C,H,B,1,76710,2026-04-19,DEH,Y,0
TFB-101405,POL-997590,2026-03-09,C,C,B,0,76712,2026-05-03,C,N,0
TFB-101406,POL-545409,2026-02-13,D,T,A,0,76712,2026-03-01,DEL,N,0
TFB-101407,POL-955121,2026-02-17,NR,T,C,1,77002,2026-04-22,A,Y,0
TFB-101408,POL-527784,2026-01-16,D,D,B,1,79901,2026-04-01,BCE,Y,0
TFB-101409,POL-885396,2026-04-17,D,H,A,0,76712,2026-06-14,CH,N,0
TFB-101410,POL-539308,2026-03-06,C,T,A,0,76710,2026-04-27,DEG,Y,0
TFB-101411,POL-739976,2026-03-09,D,C,B,0,75201,2026-04-19,D,Y,0
TFB-101412,POL-577142,2026-03-31,C,C,C,0,76701,2026-05-04,DG,N,0
TFB-101413,POL-695058,2026-02-19,NR,C,A,1,75201,2026-04-27,H,N,0
TFB-101414,POL-513074,2026-04-21,D,H,A,1,76710,2026-07-11,DHL,N,0
TFB-101415,POL-718780,2026-04-04,NR,H,A,0,76710,2026-04-24,JK,N,0
TFB-101416,POL-736852,2026-02-07,C,H,C,1,77002,2026-04-09,DJL,Y,0
TFB-101417,POL-619658,2026-03-02,NR,C,B,1,78205,2026-05-20,DHI,Y,0
TFB-101418,POL-504001,2026-02-20,NR,D,B,0,79901,2026-04-19,B,N,0
TFB-101419,POL-994780,2026-04-05,C,D,B,1,79901,2026-06-05,AI,N,0
TFB-101420,POL-892579,2026-03-15,D,H,C,1,76710,2026-06-10,FHI,N,0
TFB-101421,POL-544349,2026-02-04,D,C,A,0,75201,2026-03-10,BCH,Y,0
TFB-101422,POL-611917,2026-03-05,NR,D,A,1,77002,2026-05-14,DGK,N,0
TFB-101423,POL-810039,2026-01-28,C,T,B,1,76712,2026-03-31,B,N,0
TFB-101424,POL-760058,2026-03-01,D,D,B,0,78205,2026-03-25,AC,Y,0
TFB-101425,POL-621688,2026-02-19,D,C,B,0,79901,2026-03-26,G,Y,0
TFB-101426,POL-651899,2026-03-01,C,D,C,1,79901,2026-05-11,HIJ,Y,0
TFB-101427,POL-545820,2026-04-04,D,D,A,1,79901,2026-06-14,I,Y,0
TFB-101428,POL-974187,2026-04-10,NR,T,A,1,78701,2026-06-15,GI,N,0
TFB-101429,POL-742738,2026-02-27,D,H,C,1,75201,2026-05-21,FGK,N,0
TFB-101430,POL-562088,2026-03-24,C,C,C,1,75201,2026-06-19,EGI,N,0
TFB-101431,POL-590357,2026-03-21,NR,C,C,1,77002,2026-05-25,AG,Y,0
TFB-101432,POL-730042,2026-02-10,C,C,B,1,76710,2026-04-30,L,N,0
TFB-101433,POL-609032,2026-01-25,NR,D,C,0,79901,2026-03-16,BCD,N,0
TFB-101434,POL-538796,2026-03-01,NR,H,C,0,76710,2026-04-15,FGL,Y,0
TFB-101435,POL-647023,2026-03-04,NR,D,B,0,77002,2026-04-08,AG,N,0
TFB-101436,POL-911188,2026-04-09,NR,T,A,0,78205,2026-06-01,IK,N,0
TFB-101437,POL-730555,2026-02-18,C,T,A,1,77002,2026-04-22,L,Y,0
TFB-101438,POL-837569,2026-02-24,NR,D,C,0,75201,2026-04-20,F,N,0
TFB-101439,POL-784256,2026-04-15,NR,T,C,1,78701,2026-07-01,F,N,0
TFB-101440,POL-729723,2026-01-12,NR,H,A,0,78701,2026-02-26,FG,Y,0
TFB-101441,POL-820353,2026-02-02,NR,D,A,0,76712,2026-03-14,GL,Y,0
TFB-101442,POL-844685,2026-02-09,NR,T,C,1,76712,2026-04-10,ABD,N,0
TFB-101443,POL-853902,2026-04-07,C,D,B,1,76712,2026-06-29,FG,Y,0
TFB-101444,POL-857738,2026-02-13,C,H,C,0,77002,2026-03-26,A,Y,0
TFB-101445,POL-897762,2026-01-28,C,H,A,0,78701,2026-02-18,AF,N,0
TFB-101446,POL-830336,2026-03-03,D,C,C,1,78701,2026-05-26,FK,Y,1
TFB-101447,POL-663512,2026-01-21,NR,T,A,0,78701,2026-02-07,A,Y,0
TFB-101448,POL-673750,2026-01-06,C,C,C,1,76701,2026-03-08,H,Y,0
TFB-101449,POL-647315,2026-03-12,D,C,A,1,75201,2026-05-15,BL,N,0
TFB-101450,POL-787569,2026-04-01,NR,H,B,1,78701,2026-06-07,DH,Y,0
TFB-101451,POL-933411,2026-03-15,D,T,C,0,78205,2026-04-09,EJ,N,0
TFB-101452,POL-592905,2026-03-14,C,T,B,0,78701,2026-03-30,GK,Y,0
TFB-101453,POL-548708,2026-03-12,D,C,B,0,76710,2026-05-05,I,Y,0
TFB-101454,POL-531933,2026-01-02,NR,D,B,1,76701,2026-03-07,AD,N,0
TFB-101455,POL-840236,2026-01-30,D,D,A,1,76712,2026-04-15,B,Y,0
TFB-101456,POL-758774,2026-02-28,D,D,B,0,75201,2026-04-03,K,Y,1
TFB-101457,POL-578316,2026-02-13,C,D,A,0,78205,2026-03-23,CDF,N,0
TFB-101458,POL-801834,2026-01-11,C,C,A,1,75201,2026-04-01,I,N,0
TFB-101459,POL-728175,2026-03-14,D,T,B,1,78205,2026-05-18,G,Y,0
TFB-101460,POL-561705,2026-03-30,C,D,A,0,78701,2026-04-17,AC,Y,0
TFB-101461,POL-678164,2026-01-01,C,D,C,0,75201,2026-02-04,ACF,N,0
TFB-101462,POL-964760,2026-01-08,C,C,A,1,76701,2026-03-31,BIK,Y,0
TFB-101463,POL-917842,2026-03-10,NR,H,C,0,78205,2026-03-05,H,Y,0
TFB-101464,POL-563420,2026-04-14,C,T,C,0,78701,2026-06-08,EGH,N,0
TFB-101465,POL-522171,2026-03-29,C,H,C,1,75201,2026-06-26,J,N,0
TFB-101466,POL-704768,2026-04-18,D,T,C,0,,2026-06-14,F,Y,0
TFB-101467,POL-796323,2026-03-03,D,D,A,1,75201,2026-05-24,EF,Y,0
TFB-101468,POL-515571,2026-01-22,C,D,B,1,76712,2026-03-23,DFI,Y,0
TFB-101469,POL-848431,2026-01-04,C,T,B,0,77002,2026-02-22,AH,N,0
TFB-101470,POL-594465,2026-03-06,D,C,B,1,75201,2026-05-31,BJ,Y,0
TFB-101471,POL-677705,2026-02-08,C,C,B,0,76712,2026-02-27,I,Y,0
TFB-101472,POL-741814,2026-04-20,C,H,B,1,76710,2026-06-27,BIJ,Y,0
TFB-101473,POL-687006,2026-01-06,NR,D,C,0,78701,2026-02-17,G,N,0
TFB-101474,POL-589302,2026-04-06,NR,T,C,0,76701,2026-05-11,BJL,Y,0
TFB-101475,POL-928214,2026-02-03,C,T,C,0,78205,2026-03-24,BFH,Y,0
TFB-101476,POL-757760,2026-01-29,NR,D,C,1,78205,2026-04-29,L,N,0
TFB-101477,POL-646662,2026-02-15,C,D,B,0,76710,2026-04-11,ACE,N,0
TFB-101478,POL-733198,2026-04-06,C,D,C,0,76710,2026-05-07,D,Y,0
TFB-101479,POL-583994,2026-04-19,NR,C,C,1,78205,2026-07-10,HK,N,0
TFB-101480,POL-870524,2026-03-18,NR,C,C,0,76712,2026-04-05,BCE,N,0
TFB-101481,POL-826418,2026-03-28,NR,C,A,1,77002,2026-06-15,CH,N,0
TFB-101482,POL-537367,2026-03-14,D,C,A,1,76710,2026-06-06,BIJ,Y,0
TFB-101483,POL-920680,2026-02-10,NR,T,A,1,76710,2026-04-14,J,Y,0
TFB-101484,POL-658603,2026-02-15,NR,C,A,0,76701,2026-03-12,BF,Y,0
TFB-101485,POL-736312,2026-02-15,C,T,A,1,77002,2026-04-18,BH,N,0
TFB-101486,POL-879500,2026-04-03,D,C,C,0,78205,2026-05-14,BGK,Y,1
TFB-101487,POL-927840,2026-02-14,C,D,B,0,78701,2026-03-29,F,Y,0
TFB-101488,POL-621865,2026-04-11,NR,T,A,1,76701,2026-06-21,CK,Y,0
TFB-101489,POL-924150,2026-02-14,NR,H,C,0,78205,2026-03-09,EIK,Y,0
TFB-101490,POL-926859,2026-03-25,NR,C,C,1,78205,2026-06-04,F,Y,0
TFB-101491,POL-767524,2026-02-17,D,C,B,0,76712,2026-03-21,GI,N,0
TFB-101492,POL-566021,2026-03-06,C,D,A,0,79901,2026-03-01,I,Y,0
TFB-101493,POL-520059,2026-02-26,D,H,A,0,78205,2026-04-20,F,Y,0
TFB-101494,POL-569189,2026-04-17,NR,C,C,1,77002,2026-06-20,C,Y,0
TFB-101495,POL-719638,2026-02-13,D,H,B,0,78701,2026-03-08,D,N,0
TFB-101496,POL-867872,2026-01-19,NR,D,A,0,76710,2026-03-14,BG,N,0
TFB-101497,POL-789348,2026-02-22,NR,H,B,0,76701,2026-03-25,K,Y,1
TFB-101498,POL-783192,2026-04-05,D,T,A,1,79901,2026-06-06,H,Y,0
TFB-101499,POL-592965,2026-03-18,C,D,A,0,76712,2026-04-13,EHL,Y,0
TFB-101500,POL-508411,2026-03-21,C,H,C,1,76712,2026-06-01,A,Y,0
TFB-101501,POL-921213,2026-01-07,D,T,C,0,76712,2026-02-03,AFH,N,0
TFB-101502,POL-970325,2026-03-06,NR,H,B,0,78701,2026-04-28,G,Y,0
TFB-101503,POL-818862,2026-02-22,NR,D,A,0,76710,2026-04-17,B,Y,0
TFB-101504,POL-607727,2026-03-23,D,C,A,1,78205,2026-05-27,BDH,N,0
TFB-101505,POL-610684,2026-03-21,C,H,B,0,76710,2026-04-18,L,Y,0
TFB-101506,POL-803080,2026-01-19,NR,C,A,1,78701,2026-03-22,CFG,N,0
TFB-101507,POL-882740,2026-03-22,C,C,A,0,76701,2026-04-24,FI,N,0
TFB-101508,POL-818026,2026-02-23,C,H,B,1,76712,2026-05-11,J,N,0
TFB-101509,POL-895749,2026-03-23,D,H,B,0,78701,2026-05-16,DFI,Y,0
TFB-101510,POL-606602,2026-01-26,C,H,C,0,78701,2026-02-13,GL,Y,0
TFB-101511,POL-984920,2026-04-12,NR,D,A,1,79901,2026-07-10,EGH,Y,0
TFB-101512,POL-818083,2026-04-18,D,D,A,0,76701,2026-05-20,DHI,N,0
TFB-101513,POL-845898,2026-03-23,C,D,B,0,76701,2026-04-25,CHI,Y,0
TFB-101514,POL-760545,2026-04-01,NR,D,A,0,79901,2026-04-30,GK,N,0
TFB-101515,POL-992572,2026-04-14,D,C,B,0,77002,2026-05-15,GHL,N,0
TFB-101516,POL-884382,2026-03-08,D,C,A,0,75201,2026-05-05,AL,N,0
TFB-101517,POL-627827,2026-02-10,C,D,C,1,75201,2026-04-15,K,Y,1
TFB-101518,POL-947769,2026-04-21,C,T,A,1,75201,2026-07-11,CGJ,Y,0
TFB-101519,POL-587551,2026-01-22,D,T,A,1,77002,2026-04-10,AHL,N,0
TFB-101520,POL-887874,2026-01-21,C,C,C,0,76710,2026-01-16,ADH,N,0
TFB-101521,POL-500014,2026-04-01,D,T,B,0,79901,2026-05-12,B,Y,0
TFB-101522,POL-503867,2026-03-28,NR,H,C,1,76710,2026-06-17,CI,Y,0
TFB-101523,POL-802959,2026-04-05,C,T,A,1,76710,2026-06-15,C,N,0
TFB-101524,POL-593167,2026-04-09,C,C,B,0,78701,2026-05-04,G,Y,0
TFB-101525,POL-679296,2026-04-06,D,T,A,1,78205,2026-06-14,ACK,N,0
TFB-101526,POL-507240,2026-03-24,C,C,B,1,78205,2026-06-20,AJ,N,0
TFB-101527,POL-878823,2026-03-25,D,H,A,0,75201,2026-05-19,ADG,N,0
TFB-101528,POL-896641,2026-01-13,C,D,A,1,78701,2026-03-22,BI,Y,0
TFB-101529,POL-873247,2026-03-21,C,T,A,0,79901,2026-05-17,L,Y,0
TFB-101530,POL-981155,2026-04-17,NR,T,B,0,76712,2026-05-22,HL,Y,0
TFB-101531,POL-702422,2026-02-06,NR,C,A,1,78701,2026-04-21,GJ,N,0
TFB-101532,POL-884285,2026-01-12,NR,H,B,0,76710,2026-02-10,DE,N,0
TFB-101533,POL-742821,2026-03-25,D,T,B,1,76701,2026-05-30,AD,N,0
TFB-101534,POL-646878,2026-01-13,C,H,C,0,76710,2026-03-03,EI,N,0
TFB-101535,POL-759689,2026-03-24,C,H,B,1,77002,2026-05-28,ACJ,N,0
TFB-101536,POL-951395,2026-02-16,D,C,A,0,79901,2026-04-14,I,N,0
TFB-101537,POL-651094,2026-03-28,C,H,C,0,75201,2026-04-12,G,Y,0
TFB-101538,POL-985187,2026-04-18,C,D,B,1,76712,2026-07-13,BDK,N,0
TFB-101539,POL-888431,2026-04-01,D,D,A,1,76701,2026-06-19,DEL,Y,0
TFB-101540,POL-654329,2026-03-09,NR,H,B,0,77002,2026-04-07,GH,Y,0
TFB-101541,POL-991773,2026-03-03,NR,T,B,1,76712,2026-05-21,G,Y,0
TFB-101542,POL-607827,2026-03-25,NR,H,B,1,76701,2026-06-15,H,Y,0
TFB-101543,POL-776802,2026-02-19,D,C,B,0,76701,2026-03-23,DGK,Y,1
TFB-101544,POL-815941,2026-02-22,NR,T,C,0,76710,2026-03-28,H,N,0
TFB-101545,POL-937774,2026-03-17,D,C,B,0,76710,2026-04-18,AF,N,0
TFB-101546,POL-551919,2026-04-16,NR,T,B,0,76710,2026-05-10,CEJ,Y,0
TFB-101547,POL-992981,2026-03-06,NR,H,B,0,79901,2026-04-08,CL,N,0
TFB-101548,POL-516410,2026-01-17,D,C,C,0,76710,2026-03-03,FI,N,0
TFB-101549,POL-633734,2026-04-03,NR,C,C,0,78701,2026-05-14,BIL,N,0
TFB-101550,POL-965943,2026-02-25,NR,D,C,1,76710,2026-05-18,DEL,Y,0
TFB-101551,POL-953674,2026-01-20,NR,C,C,1,75201,2026-04-11,H,Y,0
TFB-101552,POL-874660,2026-04-03,NR,C,A,0,77002,2026-05-12,GK,Y,0
TFB-101553,POL-519050,2026-02-20,NR,T,C,0,76712,2026-03-12,HK,N,0
TFB-101554,POL-530535,2026-02-28,NR,C,B,0,78701,2026-03-21,EI,N,0
TFB-101555,POL-930406,2026-03-03,C,C,A,0,78701,2026-04-12,J,N,0
TFB-101556,POL-616362,2026-04-07,D,C,C,0,78205,2026-05-22,DF,Y,0
TFB-101557,POL-973787,2026-03-24,NR,C,B,0,76712,2026-04-28,I,Y,0
TFB-101558,POL-777535,2026-03-06,C,D,C,1,78701,2026-05-19,E,Y,0
TFB-101559,POL-871571,2026-03-19,D,T,C,1,79901,2026-06-17,EH,N,0
TFB-101560,POL-976361,2026-03-24,C,D,B,1,75201,2026-06-20,H,N,0
TFB-101561,POL-658057,2026-04-12,C,H,B,1,76712,2026-06-19,I,Y,0
TFB-101562,POL-837016,2026-04-19,NR,C,A,1,78205,2026-07-09,L,Y,0
TFB-101563,POL-854489,2026-01-29,C,C,B,0,76701,2026-03-25,E,Y,0
TFB-101564,POL-739759,2026-04-02,NR,D,C,0,75201,2026-05-10,AKL,Y,1
TFB-101565,POL-820646,2026-02-02,D,H,B,0,76701,2026-04-02,ACH,Y,0
TFB-101566,POL-990633,2026-03-05,C,D,B,0,75201,2026-03-29,AEJ,Y,0
TFB-101567,POL-844876,2026-01-03,C,C,B,1,78701,2026-03-17,B,Y,0
TFB-101568,POL-957484,2026-01-27,C,T,A,0,76710,2026-02-25,FHI,N,0
TFB-101569,POL-530877,2026-01-03,NR,D,A,0,76712,2026-02-17,AD,Y,0
TFB-101570,POL-901046,2026-01-24,NR,D,B,0,78205,2026-02-16,G,Y,0
TFB-101571,POL-674075,2026-02-17,C,T,A,0,79901,2026-04-07,IK,Y,0
TFB-101572,POL-688265,2026-02-22,D,T,A,1,75201,2026-05-09,HIJ,N,0
TFB-101573,POL-885436,2026-04-01,C,D,C,0,76710,2026-04-17,B,Y,0
TFB-101574,POL-582968,2026-03-01,C,D,B,1,78205,2026-05-10,BI,N,0
TFB-101575,POL-701199,2026-04-14,C,H,B,0,78701,2026-06-07,BI,Y,0
TFB-101576,POL-733246,2026-01-21,D,C,B,1,76701,2026-03-27,AG,Y,0
TFB-101577,POL-556743,2026-04-12,NR,H,A,1,79901,2026-06-13,J,Y,0
TFB-101578,POL-617418,2026-04-16,D,T,A,1,77002,2026-06-20,LKE,Y,1
TFB-101579,POL-604301,2026-03-21,C,T,C,0,77002,2026-05-19,FK,Y,1
TFB-101580,POL-559631,2026-04-17,D,D,A,0,76712,2026-05-30,BEF,N,0
TFB-101581,POL-905093,2026-01-09,C,C,B,0,78701,2026-02-20,AIL,N,0
TFB-101582,POL-644918,2026-03-23,C,T,B,0,77002,2026-04-25,CF,N,0
TFB-101583,POL-854053,2026-02-02,C,C,A,0,79901,2026-03-05,ACF,Y,0
TFB-101584,POL-746289,2026-03-21,NR,C,C,0,,2026-04-20,I,Y,0
TFB-101585,POL-933170,2026-02-06,C,C,C,0,76710,2026-03-12,DGH,Y,0
TFB-101586,POL-725876,2026-02-04,D,H,A,0,78205,2026-04-04,EKL,N,0
TFB-101587,POL-833521,2026-03-08,NR,C,B,1,78205,2026-05-28,DEF,N,0
TFB-101588,POL-609907,2026-03-22,C,D,C,1,78701,2026-06-16,AE,Y,0
TFB-101589,POL-687650,2026-03-15,NR,D,C,0,76710,2026-05-07,H,Y,0
TFB-101590,POL-861225,2026-03-19,C,H,B,1,76701,2026-06-04,D,Y,0
TFB-101591,POL-680684,2026-02-27,C,T,B,0,75201,2026-04-14,DGJ,Y,0
TFB-101592,POL-623007,2026-02-13,D,D,B,1,76710,2026-05-11,I,Y,0
TFB-101593,POL-568331,2026-01-11,C,C,B,0,79901,2026-02-11,ABH,Y,0
TFB-101594,POL-904650,2026-03-15,NR,H,C,1,76710,2026-06-08,D,N,0
TFB-101595,POL-539145,2026-01-27,C,H,A,1,78701,2026-04-09,CHI,N,0
TFB-101596,POL-964275,2026-01-27,NR,T,B,0,78205,2026-03-04,AE,Y,0
TFB-101597,POL-761801,2026-02-28,C,D,A,0,78701,2026-04-01,FL,Y,0
TFB-101598,POL-996851,2026-02-24,NR,D,C,0,78205,2026-03-26,CG,N,0
TFB-101599,POL-895645,2026-02-05,NR,H,A,0,76710,2026-03-28,E,Y,0
TFB-101600,POL-710444,2026-03-05,D,T,B,0,79901,2026-04-24,L,Y,0
TFB-101601,POL-776629,2026-01-01,D,H,C,0,76712,2026-02-12,G,Y,0
TFB-101602,POL-762358,2026-02-27,D,H,C,1,78205,2026-02-22,EJ,N,0
TFB-101603,POL-701624,2026-03-28,C,C,C,0,75201,2026-05-14,A,N,0
TFB-101604,POL-522380,2026-04-10,D,C,A,0,75201,2026-05-30,GKL,Y,0
TFB-101605,POL-908573,2026-02-15,D,C,B,0,77002,2026-02-10,J,Y,0
TFB-101606,POL-909142,2026-03-28,C,C,B,0,76710,2026-05-04,DGI,Y,0
TFB-101607,POL-574540,2026-03-23,D,T,A,1,76712,2026-06-20,CDI,Y,0
TFB-101608,POL-938408,2026-01-18,C,D,B,0,76701,2026-02-23,BIL,Y,0
TFB-101609,POL-982052,2026-01-08,C,T,A,1,76712,2026-03-11,DFL,N,0
TFB-101610,POL-733951,2026-02-05,C,D,C,0,75201,2026-01-31,FK,Y,1
TFB-101611,POL-561529,2026-01-22,C,D,B,1,76712,2026-04-16,DJL,Y,0
TFB-101612,POL-531581,2026-02-25,NR,C,A,0,76710,2026-04-21,H,Y,0
TFB-101613,POL-781031,2026-04-20,NR,H,C,0,76701,2026-05-29,B,N,0
TFB-101614,POL-868358,2026-04-20,C,C,A,0,75201,2026-06-10,A,Y,0
TFB-101615,POL-887290,2026-04-17,D,T,C,0,76701,2026-05-17,DIJ,Y,0
TFB-101616,POL-685663,2026-01-27,C,H,C,1,,2026-04-22,H,N,0
TFB-101617,POL-783390,2026-03-31,NR,H,A,1,77002,2026-05-31,A,N,0
TFB-101618,POL-851183,2026-03-11,D,D,A,0,78205,2026-05-09,DE,N,0
TFB-101619,POL-822439,2026-02-05,C,C,C,1,75201,2026-04-12,EHI,N,0
TFB-101620,POL-713936,2026-01-25,D,T,C,1,78701,2026-04-22,DL,Y,0
TFB-101621,POL-881084,2026-04-17,C,T,B,0,78701,2026-05-13,CEH,N,0
TFB-101622,POL-534520,2026-02-25,NR,H,A,0,78701,2026-03-12,IK,Y,0
TFB-101623,POL-914866,2026-03-01,NR,C,C,1,76701,2026-05-24,A,N,0
TFB-101624,POL-751347,2026-01-23,C,D,A,0,75201,2026-03-02,AHI,Y,0
TFB-101625,POL-827646,2026-01-02,C,H,A,0,76712,2026-02-06,BDJ,N,0
TFB-101626,POL-699648,2026-03-08,D,H,B,0,76710,2026-04-07,B,Y,0
TFB-101627,POL-908607,2026-02-19,NR,H,A,0,76712,2026-03-20,FK,N,0
TFB-101628,POL-617829,2026-02-26,NR,C,A,0,78701,2026-03-23,AD,Y,0
TFB-101629,POL-700451,2026-01-16,C,D,B,1,77002,2026-03-31,L,N,0
TFB-101630,POL-911804,2026-02-20,NR,C,A,0,76712,2026-04-08,ADL,Y,0
TFB-101631,POL-540572,2026-02-23,D,H,C,0,75201,2026-04-19,C,N,0
TFB-101632,POL-535225,2026-02-20,NR,H,B,1,76712,2026-04-27,CD,N,0
TFB-101633,POL-830584,2026-02-02,NR,C,B,1,76712,2026-04-12,A,Y,0
TFB-101634,POL-540229,2026-02-01,D,C,A,1,76712,2026-04-20,BGK,N,0
TFB-101635,POL-658699,2026-03-10,C,T,B,0,78205,2026-04-28,CJ,Y,0
TFB-101636,POL-645289,2026-02-13,NR,D,C,0,78701,2026-03-16,BL,N,0
TFB-101637,POL-660459,2026-01-19,NR,D,B,0,76701,2026-02-21,FGJ,Y,0
TFB-101638,POL-597684,2026-02-27,C,C,C,1,77002,2026-05-01,L,Y,0
TFB-101639,POL-577475,2026-01-01,D,T,C,0,78205,2026-02-28,EH,Y,0
TFB-101640,POL-972329,2026-04-08,C,H,A,1,77002,2026-06-26,CK,N,0
TFB-101641,POL-876113,2026-02-26,NR,D,A,1,76712,2026-04-29,H,Y,0
TFB-101642,POL-623718,2026-04-11,D,H,B,0,76712,2026-05-13,BCG,Y,0
TFB-101643,POL-652009,2026-01-30,C,H,C,0,76710,2026-03-10,BCE,Y,0
TFB-101644,POL-749114,2026-03-22,NR,H,A,0,76710,2026-05-11,BEI,N,0
TFB-101645,POL-989349,2026-03-12,NR,C,A,0,76701,2026-04-02,A,N,0
TFB-101646,POL-731030,2026-03-15,C,T,A,0,77002,2026-04-03,DF,Y,0
TFB-101647,POL-952292,2026-02-08,NR,T,C,0,75201,2026-03-05,JK,Y,1
